d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,samples
-0.027129039389264264,0.0005263997479051532,0.0026980083719843105,0.0014202171585388443,0.0035033156044825364,3.8556817013308754e-05,0.001641140847024938,0.001479048858484733,-0.0006474227796464847,3.499479455354949e-05,0
-0.020450568721894102,0.0063021471088151705,0.00045265213137676163,-7.9852418604801e-05,0.0037269707092518517,-0.0007082017927566854,0.0029649376150910974,0.0016591209674910376,-0.0008732962137699981,-0.00016260587163538292,0
-0.02112925903594087,0.006574099358036302,-0.0006201132801254641,0.00013636225647947574,0.003922608254983309,0.0011238297861100373,0.0023843187894286755,0.0022832814373588833,-0.00042309680625904735,-0.00028672847267890257,0
-0.044938375365182165,-0.026751357665017038,-0.007137283064113298,0.004401168952500997,-0.0029972924175160004,0.0007105580598562853,0.0006217379003495284,-0.0009660887368004633,0.00021232446851833219,6.201906514377512e-05,0
-0.01675923022728014,-0.003338795699266212,0.007966369574076062,-0.008948798901390095,0.0026025635812506093,-0.0014120998448022234,0.0035247208923096757,0.0023882327393385094,0.001472171991869352,-0.0006692000920429703,0
-0.02330470153777153,0.004977600443018629,-0.00046869723498009594,-0.0002559163480188682,0.0035879413757559176,0.0004665949818216121,0.0026840143587006965,0.002368928670865126,-0.0011002654171272427,0.00018715531372828775,0
-0.02061293565767107,0.006722358500627484,-0.0017249023517096436,-0.0003255983569132589,0.003684670356853047,0.00034420935418607115,0.002916789555005618,0.0019347911687425164,-0.0015751624059884481,9.711506805963e-05,0
-0.04043770413756556,-0.019467055888015283,-0.0034956494083675307,0.0027209102248799367,-0.0021633939026896006,0.0002535151589518394,0.001731578459377873,-0.0019515275752576054,0.00045744517800757966,-5.65242448456079e-05,0
-0.028750254251523135,-0.006703682825041041,0.004636834791757643,0.0015104643966822573,0.0005856600793335097,0.0004281318133446374,0.0007622140478493101,-0.0007882741811389142,0.0006900710460540027,-0.00048522822028873114,0
-0.04581298980084458,-0.030139521956643347,-0.007975633125652627,0.005504562911156628,-0.0031362114810829927,0.0011568174051279538,0.0001369695540656322,-0.0005911395500811171,8.916011236017044e-05,-0.00016630862234395924,0
-0.021208593497972442,0.0049127230006528215,0.001825929615781452,-0.000186241020161118,0.003778093717600147,-0.0007830980348496811,0.0031421819715869194,0.001104294553336822,-0.0012126265697482248,-7.146077985658527e-05,0
-0.04444084419598193,-0.025802805844917984,-0.00755355769707864,0.005322247047220856,-0.002479262495500151,0.0011734603704879507,0.00028082999001652375,-0.0010165330717960815,0.0004994836442246864,-2.0359664125840557e-05,0
-0.04042238533553674,-0.019748447519242898,-0.0030949830239686868,0.0038056628793244826,-0.0020234397473090815,0.0005032076784990219,0.0008973713338145987,-0.0012841387937947543,0.0007286280424290241,-0.0002283779070574717,0
-0.024852037572608766,0.002524048152846778,0.0011734796502059469,0.0008266708618761613,0.004242392345926183,-0.000403056928480874,0.0025128926197599626,0.0018275882726095244,-0.0008023408972753262,0.00011412904647977507,0
-0.018557104722743484,0.007623602298451055,-7.31288531803844e-05,0.0001938052238516186,0.003929150213126008,0.00030383508965428564,0.002338975987815399,0.0007982449579943255,-0.0007835896374392202,-0.00031302537970997123,0
-0.01811082221172535,0.007614361689622697,0.0011775218389854434,-0.00046299156174225563,0.003414451777220495,-0.0010573653603613063,0.003045100645032858,0.0010897076037301183,-0.0008702882796801337,-9.521741876619005e-06,0
-0.045283898622063286,-0.027401163417138698,-0.00805653305696402,0.005261913100965888,-0.0029134643971907713,0.0010890369919077361,0.00021556321903797273,-0.000973907072700201,0.0004288166436138214,0.00012934915931007654,0
-0.04026798650539628,-0.021143485310635028,-0.006510971894121017,0.0033492504086069306,-0.0033574679044499974,0.0007474409558879588,0.0015231911652333926,-0.004330475741260125,0.0009548731991139451,0.0005638314078669433,0
-0.04346032481723034,-0.02514072939455002,-0.007888188033181025,0.004168573879740113,-0.0035200823657233794,0.0008723785739615158,0.0007854327229017305,-0.002925999727554144,0.0006508906134983193,0.00045522786999236704,0
-0.019762480046888277,0.00702061900095925,-0.0011167284218614837,-0.0004906987165234462,0.0037597438428737797,-0.00029185100383880274,0.002980580894587423,0.0015478064249128014,-0.001695084734664314,-2.927547493820998e-05,0
-0.021505430160891643,0.005797638105243525,-0.001284218687289638,0.00042107217178150025,0.004100084352389069,0.0005079415165179686,0.002863138971747153,0.0019576640462322125,-0.0013663718352053356,2.6529461514013413e-05,0
-0.028750324329074935,-0.0013963080001169993,0.004393583367145131,0.0010682916432751563,0.0025959899764144622,-0.0004643175776444346,0.0017546630327327868,0.0003268678837509989,-0.0005723885196176765,-8.833678795901049e-05,0
-0.02416328232233114,0.002845631729315089,0.0012191157565437107,0.0010206584803711856,0.004385044164520261,-0.0008356396469418505,0.002713524221122871,0.0015356410613321027,-0.0007982301716957409,0.00010016920563866649,0
-0.023821192777595663,0.0027556519543837717,0.0017832915722816437,0.0009782495294110552,0.004364057416281824,-0.000744184555350136,0.002565243646670017,0.0014710856474922749,-0.0006621008494376522,5.282228612940988e-05,0
-0.04257313646194504,-0.022564725639896827,-0.006022256969891,0.0032930870953682143,-0.002929522637928423,0.0004816768089167281,0.001395308514906984,-0.0022562177376121207,0.0004193717182566641,0.0002960626945968939,0
-0.04544250502962774,-0.027400114157938287,-0.008706238421110029,0.00462475189758788,-0.003324162518028483,0.0009271518255308807,0.0005644533653516079,-0.0018367826829606944,0.0003267396780867231,0.00037049389213919824,0
-0.025790436489127586,-0.0009849765865468402,0.007053092030950419,-0.0012165124371472566,0.002108000110134422,-0.0006144125014110511,0.0021298824675750486,-9.186937453084279e-05,0.0002451052513206891,-0.0004100583833332989,0
-0.02792282414038665,-0.000963714100236871,0.004879409634222098,0.0009594945797423382,0.002474754655171458,-0.0005209741077373491,0.0016772567221970504,8.993711672152726e-05,-0.00043627831725308644,-0.00013284666972886584,0
-0.020750530733702525,0.0063627035954528215,-0.0012146880574266652,-6.970517424839612e-05,0.003916151938306021,-0.00019189132857887138,0.002966690091781011,0.0016191086773174814,-0.0017696848985471732,-1.6548012815650232e-05,0
-0.021192392888059932,0.006145991876615214,-0.0016605931931334922,0.000351043106496437,0.004038112621885567,0.0007290881916091199,0.002851234337346294,0.0020857663439534367,-0.0014247097042658157,3.452368871891432e-05,0
-0.04560331249188899,-0.02845268471984744,-0.007955131607921608,0.005227345540141575,-0.0030125640669676538,0.0010056498128353946,0.00020963962616702658,-0.0007961497127632333,0.0001897731054195776,2.468453297570726e-06,0
-0.045727557347823716,-0.02810800481760698,-0.007824896887412914,0.004522646075775025,-0.003267892030856425,0.0007155066137846997,0.0005352231366729051,-0.0009188879973731414,0.00012198379204775922,0.00012829564461708923,0
-0.020172123911195116,0.007227371558008876,-0.0021212960224634148,-0.0007013394496300518,0.0036379158354495358,0.0005064534452127779,0.002955278161578072,0.002209146518133513,-0.0015538128962741661,0.00024285909503882788,0
-0.011463503127615439,0.0071144441384590135,0.005515824397940066,0.0031368903229732,0.0037146706669595616,-0.002892201082289271,0.0016966764520073847,-0.00010520635840097765,0.0008557395163656995,-0.00037449432558937426,0
-0.044464446054387485,-0.026960159620783106,-0.0070498161651438174,0.005404978118046667,-0.002626448614975392,0.001081252156591457,0.0001944194981835457,-0.0008638147568790799,0.0002442854939930054,-0.00012458366859169364,0
-0.02257125966573861,-0.005942224814496324,0.010864895570956932,0.004814789538294792,0.00230414435219038,0.0009046506936166204,0.0010491836409882522,-0.002034941861026879,0.0003405237058622452,-0.0011667906143692642,0
-0.028886561375853475,-0.0019214988822630619,0.004697614594569641,0.0013570688466202163,0.002427159756994629,-0.000366928242527664,0.0014858029235564185,0.00021888348077473771,-0.00047251764026159075,-0.00013429937009232232,0
-0.022607498992135443,0.005384538087008736,-0.0009959082719458259,-0.00022659496850970328,0.003627423802920334,0.00020999628205530636,0.0029608761957404645,0.00217338501294403,-0.0013981166307252939,0.00012396484322120565,0
-0.02353291094707453,0.0036007690662322373,0.0014214883703233864,0.0007838078672674712,0.004209057378659993,-0.0003615004350470962,0.0024901433245796195,0.0015030295502576883,-0.000444711043521748,-8.382305148062537e-05,0
-0.045621401141127484,-0.02797320646179052,-0.008127412081261824,0.004945699767967495,-0.0030561515497046585,0.0009305530668240473,0.0003685519741714573,-0.0010393897568518281,0.00019824312214888938,0.0001447203741251532,0
-0.026914406774079015,0.000672089359326542,0.002814207489529583,0.0009758399017337876,0.0036558789909285207,-0.00037084020167735303,0.0020501612322374628,0.0012402503617981397,-0.00047512508985863617,2.0111736232734545e-05,0
-0.02459969007367685,0.0036018722246016367,0.0006334509033556477,-8.821371776831488e-05,0.0035860454731907686,0.00010773370958230634,0.002693484168525792,0.002061306689367132,-0.0009083041340063768,8.289219729320093e-05,0
-0.04493012690453233,-0.02638672698447393,-0.007938655471289507,0.005162055547904622,-0.002931578265468231,0.001066357634019948,0.0002617586836396682,-0.0010856121761227697,0.0006139497516691192,0.00019897028681625304,0
-0.02197492319403075,0.004641762395961984,0.001342666545315758,0.0005758800961294586,0.004146579063165942,-0.0005523673122509917,0.002658475574351183,0.0012643637916634717,-0.0006153148670336193,-9.780627593321251e-05,0
-0.026157537966509624,-0.009356158671837365,-0.0017714635894078184,0.002443878505096358,-0.003555995866024739,0.00036949573412976676,-0.0003816458578878371,-0.008495237919647989,0.0019347743047855377,0.0017357837389877578,0
-0.019984313233068554,0.006992737341615646,-0.0010235844268272531,-0.00018468200478868058,0.0038476572064760624,-4.183473295617764e-05,0.002822269303451843,0.0016070966644468265,-0.0015390603680408943,-0.00015511084103364556,0
-0.020726747281634195,0.006946029909711273,-0.0024513602636065963,0.0007013698152940471,0.003548357196930352,0.002040653528315422,0.001634817222148887,0.0030570015819119936,-0.0007046777377176239,0.00013069753924305615,0
-0.018833669613337527,0.0019171285051054001,0.005423175211494398,-0.007026329601934156,0.0030454688012568902,-0.0013684762227296385,0.0034385962055283894,0.0025187002714671743,0.0004826361922244144,5.729489403927256e-05,0
-0.019748861684146017,0.007123341624107987,-0.001647629835383911,-0.000533514144187182,0.00377299413939583,-0.00017128570267049855,0.0030881480085138834,0.0015155797961104128,-0.0019119468332562616,-1.9304407885700733e-05,0
-0.026250186569188125,0.000130415035123723,0.004905850994408434,0.0026623315723042808,0.002477707343683225,0.0001714181586066957,0.0005399366915098963,0.00010134159382912717,-4.4201889679881476e-05,-0.00012866291390512268,0
-0.021908779416276346,0.005241749712390426,-0.0007796023045011559,0.0004048525919148839,0.0042465800125619825,0.0005843098926969347,0.002824790533855956,0.00202872828661212,-0.001153330867855203,-7.267194042254345e-05,0
-0.021553187898557827,0.005987797221892436,-0.0011307742848072533,-0.0005453986561816032,0.003621503166606813,-0.00028675108653600294,0.003199882653214633,0.0017228302457027375,-0.0017595126615019114,9.546861265737783e-05,0
-0.026047187526000326,0.0023978339101567276,0.0012653175792734421,0.00044934968713237615,0.0036051472587516936,0.00024645584610999237,0.0022240521938399504,0.002180926110791516,-0.000635243974178687,7.6997910737283e-05,0
-0.01856229146375934,-0.0015970770296463007,0.007745389606586761,-0.00795912050786855,0.0022704593281839994,-0.0011379082561886144,0.003429402398905965,0.002370083874189544,0.0011891045539797012,-0.0004009285498915485,0
-0.04277824821102008,-0.022391919529391888,-0.005969068936551552,0.003812507573905743,-0.002631534864385142,0.0006482952738469282,0.001057736069844871,-0.0016808534645311472,0.0006066702561733507,0.0002010728718330089,0
-0.023503873495768005,-0.00036139058348864006,0.007624105878081459,-0.004215340502641375,0.0026084550706670486,-0.0008163234416707073,0.0030246835311521685,0.0008045263926726501,0.0009369953659349455,-0.00026036415524242836,0
-0.043682483092951765,-0.028503373860751937,-0.005996619581835398,0.005687624008895173,-0.0026835674310025323,0.0013054968941822451,0.00026644533648790674,-0.0006366243856039466,0.00015008652039374485,-0.00046130795929246073,0
-0.028256957345992092,-0.005166067177014409,0.007491554568639421,0.002205259121796077,0.0017452413187621658,4.876653310430383e-05,0.0010875154612962948,-0.0007189685223993959,9.462070760844e-05,-0.0007434854730173309,0
-0.045670102336738516,-0.02909209852890934,-0.008179451286808121,0.0054806848999773405,-0.0030094448559373605,0.0011938772656179678,0.00010853895823465074,-0.0007794701722672105,0.0002849649018249903,-4.456949069738591e-05,0
-0.02280592909485608,0.0045847996670187,0.0007828894205948012,-0.0003796038438342143,0.0036249398697661265,-0.00045826813014083535,0.0030897531845114276,0.0014969097124135828,-0.00119659983032727,7.116391873333535e-05,0
-0.016481000034421687,-0.002979303031827599,0.007917875583671805,-0.009234761488128579,0.0018382161433207504,-0.0014767279364665611,0.00374050545170189,0.0021614263996143335,0.0010895043181979557,-0.0005536575500183664,0
-0.04559017157338651,-0.030084888767017072,-0.008041549885964918,0.005890663201032954,-0.0029394294641867966,0.001374256705699972,-4.988591078614338e-05,-0.0006993779324604773,6.676548600736786e-05,-0.00026568553647275466,0
-0.0208556667394235,0.006097262310174262,-1.4399033473276348e-05,0.0005387021042078907,0.003923011167421544,0.001018485690170707,0.0023502701719490494,0.0018784617446461031,-0.00025116303834885864,-0.00012083177012775739,0
-0.028266554709169615,-0.0012236683972352677,0.004406363657671629,0.0018490256799698936,0.002755063638755562,-0.00024757879989929896,0.0012892853731368492,0.000452892217877943,-0.00047002824187204956,-0.00010191885878071552,0
-0.019451721858807294,0.007642459323482045,-0.0027542434306977496,-0.0004200056003518696,0.0036874039974447337,0.0007364758455117873,0.002786517553001578,0.002147695078182481,-0.0017532265899394366,0.00018478583496758848,0
-0.022375685005862775,0.005663510178450964,-0.001367040315007012,0.0003235018741707805,0.003732605216261607,0.000590005521184159,0.002775020691692013,0.0023992478520477715,-0.0012404083216191126,7.090596317940846e-05,0
-0.0437147685897092,-0.02520481279997647,-0.006036980931977385,0.004356354924602704,-0.002749490650341161,0.0007279550686379341,0.0006469190088135399,-0.001019321427977085,0.000374074483852212,-4.712537821759693e-05,0
-0.043803407941766265,-0.024278619993134753,-0.007010339068516949,0.004885243597578919,-0.002721568094578199,0.0009559304676879789,0.0004439711194195286,-0.0011870770178824095,0.0007879670613491931,0.00016439326614658284,0
-0.02864629410806612,-0.0009338669344109609,0.0037305036154760465,0.0003660171860631637,0.0027776212591988053,-0.00017496160335027456,0.0019931580308968884,0.0008835063850809357,-0.0004815622568260291,-0.00013025874141118054,0
-0.024630390624887446,0.0018871084787590946,0.0032354594668174644,-0.0012067675201702782,0.003950584386545174,-0.0003130529426860094,0.002621576345880833,0.0021118034984136795,0.00035504074685285516,-5.2936260845396575e-05,0
-0.04606640336172774,-0.03094218852354238,-0.00817046631205634,0.005684581699155314,-0.0031900442719349446,0.00123901006208218,6.724019241386619e-05,-0.0004840195231303275,4.8385633257967215e-05,-0.00021762455089942767,0
-0.0201086316789054,0.005855513842002737,0.0012045200515686707,5.251175950963909e-05,0.0036349553119605226,-0.0009608191170544225,0.0028079865330566515,0.001580928804417956,-0.0005688726998446984,-0.00013154248513287084,0
-0.044309709661051654,-0.025059905513430673,-0.00667555002224943,0.004056762234888065,-0.0028009648879459286,0.0005985695312809216,0.0008516275253943695,-0.001146277634901028,0.0002476039443879107,0.0001361289960480788,0
-0.04203658455346946,-0.021910704152435095,-0.00604481627905932,0.004501246734466605,-0.002757304335992383,0.0008770888468930809,0.000626519910412221,-0.0017375600980099892,0.0011879123035419927,0.00023486849136867419,0
-0.044324742642729835,-0.028425146779371493,-0.006909035609329053,0.006084900394872718,-0.0025479131228892333,0.0013995821561491337,-3.4838940404949666e-05,-0.0005995581898703995,0.0001302596136397465,-0.0003973724627049595,0
-0.028361398787000086,-0.00029425043621132224,0.0026882218797775856,0.001829309430232878,0.0033308057574227856,-5.116058391961646e-05,0.0013562059742554342,0.0014903857662395433,-0.0009504366449728884,0.00016706923495691872,0
-0.046272733112325534,-0.028818440583988983,-0.008664861601577714,0.004947334483861792,-0.0032067814986637367,0.0009072556089240797,0.00034363337203483857,-0.0009705417706844942,0.00014528108984196585,0.00019841865460281657,0
-0.02053430491651494,0.0057948404679059,0.0009531239851212676,0.0008390105292986405,0.003958698916232718,0.0005910441970461819,0.0024809523497367715,0.0013148716388057494,-0.00015115690432722937,-3.951622347576243e-05,0
-0.0453321989754805,-0.027266202685738476,-0.008164919478137897,0.0052659329940010985,-0.0029392824243918256,0.0010996154856585671,0.00019778651131639827,-0.0009194511174294898,0.0005447437069274856,0.00016425461498030007,0
